Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
21.96000 38.18900 111.60 -31.30 0.00 0.00 1.3 0.6 0.001 -19.70 0.00 1.30 KRIN_GPS
21.39000 38.18600 10.30 -5.70 0.00 0.00 1.1 1.0 0.001 0.00 0.00 2.50 MAOR_GPS
23.87000 41.33600 24.00 11.20 0.00 0.00 1.2 0.8 0.001 0.00 0.00 2.10 NVRK_GPS
23.44400 40.37300 23.10 4.00 0.00 0.00 1.5 1.2 0.001 -0.10 0.00 1.70 POLY_GPS
24.03500 35.48300 10.70 -4.40 0.00 0.00 0.5 1.2 0.001 12.10 0.00 1.90 CHA2_GPS
25.48800 35.19800 9.10 -12.90 0.00 0.00 0.5 1.3 0.001 -6.50 0.00 2.00 OROP_GPS
25.16900 37.53900 7.60 -12.10 0.00 0.00 1.0 1.8 0.001 0.00 0.00 3.50 TINU_GPS
