Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
53.9284 22.5116 34.01 31.81 0.0 0.0 1.35 1.13 0.001 -2.37 0.0 1.32 ES12_GPS
43.3623 11.9797 39.72 28.38 0.0 0.0 1.62 1.44 0.001 0.0 0.0 0.0 RSB0_GPS
40.818 25.9968 33.1 26.37 0.0 0.0 0.87 1.04 0.001 0.0 0.0 0.0 HL04_GPS
41.6952 20.7734 34.01 27.09 0.0 0.0 0.62 1.07 0.001 -2.11 0.0 0.37 MK76_GPS
44.0945 26.992 30.31 29.15 0.0 0.0 0.91 1.1 0.001 1.99 0.0 1.62 QS04_GPS
