Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
25.3436 36.455 -12.25 -33.51 5.68 -14.07 0.35 0.34 0.0 2.91 3.82 1.62 RIBA_GPS
25.4222 36.4555 -12.83 -36.17 6.43 -15.1 0.35 0.35 0.001 3.88 0.15 2.22 MOZI_GPS
25.401 36.408 -12.58 -34.84 5.41 -15.66 0.4 0.4 0.001 4.13 4.13 1.63 MKMN_GPS
25.437 36.387 -10.61 -37.16 7.4 -17.96 0.5 0.5 0.001 12.05 12.05 1.57 WNRY_GPS
23.372 38.986 -8.52 -21.1 14.53 -4.82 0.69 0.71 0.0 -7.48 0.14 3.19 CG17_GPS
23.463 38.843 -18.16 -17.93 15.26 -8.13 0.64 0.65 0.0 -4.63 0.14 3.36 CG27_GPS
23.54 38.445 -5.41 -28.48 10.34 -10.43 0.75 0.75 0.0 0.17 0.14 3.0 CG35_GPS
23.743 38.43 -16.9 -18.46 8.97 -11.36 0.62 0.62 0.0 2.39 0.14 3.32 CG41_GPS
22.806 38.752 -0.13 -21.45 15.19 -3.84 0.7 0.7 0.0 -3.99 0.14 3.36 CG21_GPS
22.0605 38.12745 -9.71 -11.73 6.05 5.59 0.44 0.35 -0.01 -4.66 -4.66 4.26 EG62_GAG
21.8985 45.2929 9.41 -3.6 18.37 13.62 0.34 0.21 0.0 -1.78 -1.78 0.7 RESI_GPS
45.8084 32.5019 -2.92 -3.2 0.0 0.0 0.36 0.36 0.001 -1.74 0.0 1.76 ISKU_GPS
26.929 36.752 -17.75 -20.11 8.34 -13.11 0.23 0.24 0.079 3.76 1.02 3.0 KOSI_GPS
26.406 36.586 -18.68 -18.17 9.94 -16.52 0.23 0.24 0.096 -0.2 1.03 1.8 ASTP_GPS
14.36 38.53 7.45 6.85 20.53 19.63 0.16 0.14 -0.0 0.03 0.15 1.82 IACL_GPS
14.58 38.56 8.69 5.64 22.89 18.86 0.16 0.12 -0.0 -0.04 0.15 1.79 IFIL_GPS
15.07 38.63 8.6 5.12 21.53 17.41 1.01 1.14 -0.0 0.15 0.15 3.0 PANA_GPS
14.87 38.56 9.7 4.07 23.12 16.98 0.64 0.68 -0.0 -1.36 0.15 2.36 SALI_GPS
15.24 38.8 8.65 4.91 22.45 17.91 0.21 0.16 -0.0 -0.59 0.15 0.74 SVIN_GPS
14.99 38.38 7.35 10.83 21.71 24.04 0.52 0.54 -0.0 0.15 0.15 3.0 VULC_GPS
14.933 38.49 8.34 7.98 22.59 21.15 1.61 1.62 -0.0 0.15 0.15 3.0 LIPA_GPS
15.11 38.64 7.12 5.0 21.11 18.31 0.15 0.14 -0.0 0.15 0.15 3.0 LI3D_GPS
14.95 38.45 7.78 8.38 21.91 21.77 0.13 0.12 -0.0 -3.56 0.15 1.78 LOSV_GPS
14.95 38.42 9.51 8.4 23.83 21.58 0.67 0.45 -0.0 0.15 0.15 3.0 VCSP_GPS
15.077 38.643 9.94 4.08 24.45 18.21 0.14 0.19 -0.0 0.15 0.15 3.0 CPAN_GPS
14.9516 38.4094 9.25 8.63 23.63 21.84 0.16 0.16 0.0 -3.54 -8.33 1.81 VCSP_GPS
14.8351 38.5771 9.98 4.76 24.09 17.93 0.16 0.15 0.0 -2.63 -3.23 1.04 LINA_GPS
15.218 38.81 8.64 4.8 22.36 18.13 0.13 0.14 0.026 0.64 0.15 3.0 SPLB_GPS
15.211 38.774 8.58 4.71 22.47 17.82 0.1 0.11 0.028 0.65 0.15 3.0 SPLN_GPS
15.192 38.791 8.7 4.64 22.46 17.89 0.1 0.1 0.03 0.65 0.15 3.0 STDF_GPS
14.9608 38.3968 8.45 10.48 22.54 23.31 0.21 0.26 0.001 1.26 1.26 3.01 IVGP_GPS
14.9865 38.3969 7.68 10.96 22.03 24.16 0.12 0.16 0.001 1.26 1.26 3.01 IVUG_GPS
33.911 35.037 -6.84 -6.41 14.2 17.2 0.38 0.47 -0.0 22.39 22.39 3.03 FREN_GPS
38.706 38.234 -5.99 -8.33 13.57 17.54 0.99 1.05 0.0 0.11 0.11 3.0 CAYK_GPS
118.72 25.34 -13.66 -48.02 36.22 -17.85 1.0 0.9 0.023 0.23 0.23 3.0 F019_GPS
33.4876 40.9783 -1.47 -10.17 14.28 13.22 0.87 0.73 0.001 -5.58 -5.58 3.35 IS07_GPS
33.4395 41.0152 1.32 -10.89 17.03 12.48 1.04 0.68 0.001 -0.82 -0.82 3.37 IS08_GPS
33.77551 41.37123 7.48 -9.9 22.96 13.45 0.32 0.31 -0.017 0.03 3.82 2.68 KSTM_GPS
32.4442 40.8326 -4.69 -13.1 10.92 9.77 0.73 0.69 0.001 -0.48 -0.48 2.45 IS16_GPS
