Lon Lat E.vel N.vel E.adj N.adj E.sig N.sig Corr U.vel U.adj U.sig Stat
32.476 37.859 -20.74 9.14 0.66 26.8 0.54 0.51 -0.0 -33.73 0.01 3.19 KNY1_GPS
6.8558 45.6252 1.54 -10.0 0.0 0.0 0.15 0.31 0.001 -1.64 0.0 0.76 ROSI_GPS
7.1987 45.7171 6.01 -7.26 21.41 11.91 0.39 0.47 -0.0 1.91 1.91 1.6 RUMI_GPS
7.4426 45.7529 3.54 -8.82 18.98 10.35 0.36 0.36 -0.0 1.37 1.37 1.62 TNUS_GPS
6.8117 44.4809 1.31 -8.67 0.0 0.0 0.37 0.33 0.001 -3.47 0.0 1.19 SURF_GPS
2.6637 44.9309 0.32 -3.42 14.88 15.64 0.57 0.42 -0.0 -1.57 -1.57 1.98 JOUS_GPS
76.945 52.285 -5.67 -5.56 22.22 1.8 2.04 2.2 0.0 -0.23 -0.69 3.01 PVL9_GPS
92.72 11.64 -16.5 17.24 33.12 28.9 0.36 0.3 0.0 17.22 0.22 1.18 PORT_GPS
358.3132 37.6539 8.75 -5.18 0.0 0.0 0.28 0.24 0.001 -67.46 0.0 1.02 LOR0_GPS
358.2863 37.6566 10.8 -6.54 0.0 0.0 0.25 0.18 0.001 -15.88 0.0 0.62 LORC_GPS
9.2455 39.4904 4.87 3.65 22.42 22.84 0.52 0.62 0.0 -0.69 -0.69 1.11 SRT1_GPS
43.7391 37.57432 2.56 -6.77 27.17 9.02 0.91 0.66 0.01 0.61 0.61 25.65 HAKK_GE8
122.03 46.04 5.43 -7.0 33.87 -14.46 1.35 1.35 -0.044 -5.75 -5.75 2.88 NMWL_GPS
120.11 43.86 6.68 -7.3 35.42 -14.17 1.29 1.29 -0.064 -5.21 -5.21 2.73 NMAL_GPS
122.63 43.3 9.36 -7.74 37.91 -15.39 1.34 1.34 -0.047 -5.6 -5.6 2.86 NMAG_GPS
115.98 42.23 5.09 -6.62 34.2 -12.18 1.22 1.22 -0.056 -4.29 -4.29 2.45 NMZL_GPS
111.942 43.635 1.94 -6.35 29.75 -10.12 0.74 0.8 0.0 -1.79 0.16 2.63 NMEL_GPS
14.22 40.55 1.15 -0.82 19.51 18.29 0.56 0.57 -0.0 0.09 0.09 3.0 CAPR_GPS
69.78009 35.25127 -4.3 4.02 23.85 13.43 2.31 2.75 -0.083 2.08 2.08 3.02 PAN3_GPS
67.868 37.838 -16.91 -2.57 11.04 7.39 0.61 0.61 0.014 2.45 2.45 3.03 KFIR_GPS
69.18447 38.46727 -10.77 -11.13 17.31 -1.55 0.6 0.65 -0.02 1.92 1.92 3.02 GF21_GPS
33.32 28.7 -7.8 -16.76 15.86 0.75 6.98 9.03 0.001 -0.11 -0.11 3.0 RUDS_GPS
18.739 49.227 3.92 -2.76 21.09 14.42 0.39 0.24 -0.0 -1.1 0.11 1.86 KUZA_GPS
