Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
0.1037	38.8348	6.62	11.2	20.14	16.58	0.18	0.24	0.001	0.0	0.0	0.0	DENI_GPS	0.39	0.47
15.8096	39.7153	8.48	5.68	23.02	18.21	0.3	0.24	0.001	0.0	0.0	0.0	DIAM_GPS	0.58	0.47
15.8219	39.6764	8.89	5.39	23.3	17.87	0.27	0.16	0.001	0.0	0.0	0.0	DIMT_GPS	0.53	0.34
1.5613	34.8582	1.46	13.42	18.22	19.69	0.12	0.1	0.001	0.0	0.0	0.0	EADB_GPS	0.28	0.24
1.5438	34.1522	0.96	13.08	18.25	19.35	0.17	0.16	0.001	0.0	0.0	0.0	EASA_GPS	0.37	0.34
1.9357	35.5624	0.6	11.52	16.84	17.95	0.22	0.27	0.001	0.0	0.0	0.0	EBGR_GPS	0.45	0.52
14.7125	37.5956	4.94	5.84	21.14	16.29	0.24	0.42	0.001	0.0	0.0	0.0	ECNV_GPS	0.49	0.73
1.3451	36.1601	2.14	12.76	17.89	18.91	0.11	0.14	0.001	0.0	0.0	0.0	EECH_GPS	0.26	0.31
1.4069	38.9512	6.98	10.62	20.35	16.47	0.17	0.21	0.001	0.0	0.0	0.0	EIVI_GPS	0.37	0.42
354.6353	33.6668	-0.82	15.44	16.26	18.55	0.48	0.49	0.001	0.0	0.0	0.0	ELHA_GPS	0.84	0.83
8.7099	36.1788	7.22	10.64	23.78	20.26	0.37	0.38	0.001	0.0	0.0	0.0	ELKF_GPS	0.69	0.68
352.8406	38.8794	5.38	15.24	18.41	17.15	0.22	0.2	0.001	0.0	0.0	0.0	ELVA_GPS	0.45	0.41
2.9505	36.2091	2.44	11.5	18.24	18.39	0.16	0.11	0.001	0.0	0.0	0.0	EMHD_GPS	0.35	0.25
14.2743	37.5698	5.56	7.34	21.36	19.16	0.6	0.39	0.001	0.0	0.0	0.0	ENNA_GPS	1.01	0.69
351.5261	39.4712	5.33	16.1	18.12	17.4	0.16	0.14	0.001	0.0	0.0	0.0	ENTR_GPS	0.35	0.31
355.8132	31.5487	-1.75	15.5	16.5	19.79	0.48	0.47	0.001	0.0	0.0	0.0	ERFD_GPS	0.84	0.8
355.5439	31.9388	-1.47	15.86	17.19	19.08	0.19	0.19	0.002	0.0	0.0	0.0	ERRA_GPS	0.4	0.39
0.8274	34.5512	1.7	13.14	18.66	19.07	0.25	0.2	0.001	0.0	0.0	0.0	ESKN_GPS	0.5	0.41
351.1531	37.3399	3.44	16.87	17.82	17.99	0.3	0.24	0.001	0.0	0.0	0.0	ESPA_GPS	0.58	0.47
358.41	37.87	5.33	12.48	19.7	17.22	0.2	0.2	0.001	0.0	0.0	0.0	ESPU_GPS	0.42	0.41
352.4146	38.8466	3.95	15.18	16.78	16.5	0.26	0.31	0.001	0.0	0.0	0.0	ESTR_GPS	0.52	0.58
2.1164	33.5002	-0.57	12.7	17.25	19.26	0.29	0.41	0.001	0.0	0.0	0.0	ETJN_GPS	0.57	0.72
352.0956	38.5681	4.82	15.78	18.11	17.58	0.14	0.15	0.0	0.0	0.0	0.0	EVOR_GPS	0.32	0.33
2.3057	34.8667	0.91	12.94	17.7	19.54	0.17	0.2	0.001	0.0	0.0	0.0	EZEA_GPS	0.37	0.41
352.0625	37.0164	2.88	15.54	17.51	17.18	0.18	0.18	0.0	0.0	0.0	0.0	FARO_GPS	0.39	0.38
13.667	37.267	3.95	8.46	19.79	19.31	0.33	0.29	0.001	0.0	0.0	0.0	FAVR_GPS	0.63	0.55
351.4038	37.3158	3.51	16.25	17.91	17.49	0.16	0.09	0.001	0.0	0.0	0.0	FOIA_GPS	0.35	0.22
351.5024	37.1575	3.39	16.47	17.91	17.76	0.26	0.16	0.001	0.0	0.0	0.0	FONT_GPS	0.52	0.34
1.4288	38.7053	6.68	10.78	20.37	16.78	0.12	0.12	0.001	0.0	0.0	0.0	FORM_GPS	0.28	0.27
