Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
2.1164	33.5002	-0.76	17.56	17.15	18.81	0.29	0.41	0.0	0.0	0.0	0.0	ETJN_GPS	0.57	0.72
6.7635	50.6741	17.16	12.08	18.31	17.28	0.11	0.16	-0.04	0.0	0.0	0.0	EUSK_GPS	0.26	0.34
2.3057	34.8667	0.99	17.76	17.6	19.15	0.17	0.2	0.0	0.0	0.0	0.0	EZEA_GPS	0.37	0.41
212.501	64.978	-54.14	-2.34	-7.9	-22.22	0.35	0.38	0.0	0.0	0.0	0.0	FAIR_GPS	0.66	0.68
8.665	50.0906	16.98	10.21	18.97	16.03	0.3	0.13	-0.02	0.0	0.0	0.0	FFMJ_GPS	0.58	0.29
258.022	54.7256	-50.0	28.14	-18.09	-6.72	0.12	0.24	0.002	0.0	0.0	0.0	FLIN_GPS	0.28	0.47
8.9212	44.4194	13.18	10.18	20.89	15.78	0.11	0.12	-0.0	0.0	0.0	0.0	GENO_GPS	0.26	0.27
269.6963	-0.743	5.46	46.39	50.41	10.71	0.3	0.2	0.001	0.0	0.0	0.0	GLPS_GPS	0.58	0.41
30.4967	50.3642	17.16	-5.61	22.26	12.54	0.18	0.2	0.0	0.0	0.0	0.0	GLSV_GPS	0.39	0.41
344.3657	27.7648	-7.2	27.32	16.68	17.86	0.2	0.18	0.01	0.0	0.0	0.0	GMAS_GPS	0.42	0.38
283.1732	39.0217	-44.49	38.82	-14.71	4.16	0.15	0.15	-0.007	0.0	0.0	0.0	GODE_GPS	0.33	0.33
243.111	35.4252	-62.98	28.47	-17.14	-3.44	0.18	0.15	-0.003	0.0	0.0	0.0	GOLD_GPS	0.39	0.33
14.7856	49.9137	17.47	5.95	20.35	15.12	0.11	0.12	-0.01	0.0	0.0	0.0	GOPE_GPS	0.26	0.27
350.1193	-40.3488	-35.69	24.93	24.06	13.54	0.36	0.43	-0.0	0.0	0.0	0.0	GOUG_GPS	0.67	0.75
6.9206	43.7547	12.21	11.69	20.33	16.07	0.12	0.11	-0.0	0.0	0.0	0.0	GRAS_GPS	0.28	0.25
15.4935	47.0671	16.13	6.04	21.88	15.74	0.14	0.12	-0.0	0.0	0.0	0.0	GRAZ_GPS	0.32	0.27
144.8684	13.5893	-58.33	-15.68	-7.88	5.09	0.21	0.18	-0.007	0.0	0.0	0.0	GUAM_GPS	0.44	0.38
269.4798	14.5904	-41.09	37.85	2.46	2.18	0.32	0.27	0.001	0.0	0.0	0.0	GUAT_GPS	0.61	0.52
144.8027	13.4332	-57.41	-15.93	-6.93	4.5	0.34	0.23	0.001	0.0	0.0	0.0	GUUG_GPS	0.64	0.46
27.7072	-25.887	-36.16	1.79	18.08	18.53	0.23	0.24	0.001	0.0	0.0	0.0	HARB_GPS	0.47	0.47
0.3363	50.8673	16.06	16.2	16.99	16.44	0.12	0.11	-0.0	0.0	0.0	0.0	HERS_GPS	0.28	0.25
