Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
34.2559	36.5664	-2.12	3.06	14.4	15.32	0.26	0.34	0.002	0.0	0.0	0.0	MERS_GPS	0.54	0.65
31.9728	46.9728	38.52	3.99	23.3	12.47	0.13	0.14	0.001	0.0	0.0	0.0	MIKL_GPS	0.31	0.32
31.3321	40.1733	-3.08	3.42	2.63	10.33	0.1	0.16	0.001	0.0	0.0	0.0	NAHA_GPS	0.25	0.35
33.3964	35.141	-0.98	4.24	19.53	15.51	0.18	0.19	0.002	0.0	0.0	0.0	NICO_GPS	0.4	0.41
11.9245	57.3953	58.46	50.66	17.33	14.69	0.12	0.15	0.002	0.0	0.0	0.0	ONS1_GPS	0.29	0.34
20.7941	41.1273	21.12	28.38	23.68	11.65	0.26	0.26	0.001	0.0	0.0	0.0	ORID_GPS	0.54	0.52
19.2815	47.7896	38.6	34.63	22.19	14.68	0.12	0.13	0.001	0.0	0.0	0.0	PENC_GPS	0.29	0.3
74.6943	42.6798	3.43	-87.6	27.81	4.61	0.25	0.2	0.0	0.0	0.0	0.0	POL2_GPS	0.52	0.42
34.5429	49.6026	44.76	-1.58	22.4	11.85	0.17	0.13	0.001	0.0	0.0	0.0	POLV_GPS	0.38	0.3
34.7631	30.5976	-10.23	5.2	23.73	19.28	0.15	0.14	0.003	0.0	0.0	0.0	RAMO_GPS	0.34	0.32
31.5363	39.4465	-4.94	2.76	3.06	9.92	0.2	0.21	0.002	0.0	0.0	0.0	SIH1_GPS	0.43	0.44
35.1539	42.0302	24.47	-1.85	24.31	13.76	0.11	0.13	0.001	0.0	0.0	0.0	SINP_GPS	0.27	0.3
23.3947	42.5561	25.67	22.78	23.75	11.78	0.16	0.23	0.001	0.0	0.0	0.0	SOFI_GPS	0.36	0.47
24.0145	49.8356	44.98	23.58	21.75	14.06	0.13	0.13	0.001	0.0	0.0	0.0	SULP_GPS	0.31	0.3
34.3767	40.1636	-0.89	1.42	5.91	14.28	0.59	0.6	0.001	0.0	0.0	0.0	SUN1_GPS	1.04	1.02
69.2956	41.328	4.09	-79.42	27.0	4.31	0.4	0.38	0.0	0.0	0.0	0.0	TASH_GPS	0.76	0.71
51.3341	35.6973	2.54	-30.17	26.02	19.12	0.23	0.17	0.0	0.0	0.0	0.0	TEHN_GPS	0.49	0.37
29.4507	40.7867	16.42	9.01	19.19	12.18	0.27	0.22	0.001	0.0	0.0	0.0	TUBI_GPS	0.55	0.46
35.4667	41.138	17.24	-1.58	20.1	14.01	0.26	0.27	0.001	0.0	0.0	0.0	VEZI_GPS	0.54	0.54
12.1014	54.1698	50.84	50.9	18.81	14.92	0.12	0.14	0.001	0.0	0.0	0.0	WARN_GPS	0.29	0.32
41.5651	43.7884	28.62	-17.81	25.15	11.36	0.17	0.13	0.0	0.0	0.0	0.0	ZECK_GPS	0.38	0.3
31.7782	41.4495	23.12	5.08	25.27	13.55	0.14	0.23	0.001	0.0	0.0	0.0	ZONG_GPS	0.33	0.47
29.797	40.784	14.9	8.97	18.19	12.3	1.65	2.03	0.001	0.0	0.0	0.0	KR01_GPS	2.39	2.7
29.795	40.743	12.62	3.44	16.03	6.76	1.25	1.5	0.001	0.0	0.0	0.0	KR02_GPS	1.91	2.12
29.798	40.727	11.46	7.8	14.85	11.9	1.7	2.1	0.001	0.0	0.0	0.0	KR03_GPS	2.45	2.77
29.804	40.705	10.89	7.27	14.86	9.63	1.92	2.16	0.001	0.0	0.0	0.0	KR08_GPS	2.7	2.83
29.819	40.673	4.9	8.9	8.52	12.28	1.4	1.68	0.001	0.0	0.0	0.0	KR09_GPS	2.09	2.32
29.935	40.803	16.87	7.17	20.11	10.8	1.84	2.11	0.001	0.0	0.0	0.0	KR10_GPS	2.61	2.78
29.988	40.731	14.94	6.57	18.4	10.32	1.7	2.07	0.001	0.0	0.0	0.0	KR12_GPS	2.45	2.74
29.993	40.709	6.19	8.71	9.71	12.47	1.51	1.82	0.001	0.0	0.0	0.0	KR16_GPS	2.22	2.47
29.965	40.675	6.1	10.84	9.72	14.54	1.25	1.47	0.001	0.0	0.0	0.0	KR18_GPS	1.91	2.08
30.383	40.793	16.14	3.98	19.43	8.61	1.35	1.67	0.001	0.0	0.0	0.0	KR22_GPS	2.03	2.31
30.327	40.716	8.24	6.72	11.76	11.23	1.78	2.19	0.001	0.0	0.0	0.0	KR24_GPS	2.54	2.86
