Lon	Lat	E.vel	N.vel	E.adj	N.adj	E.sig	N.sig	Corr	U.vel	U.adj	U.sig	Stat	E.sig.scaled	N.sig.scaled
88.569	26.889	3.22	38.75	34.02	35.15	1.5	1.1	0.001	0.0	0.0	0.0	w006_GPS	2.09	1.56
88.35	26.711	5.03	37.7	35.82	34.18	1.9	1.5	0.001	0.0	0.0	0.0	w007_GPS	2.52	2.0
88.185	26.883	4.2	39.12	35.01	35.64	1.4	1.0	0.001	0.0	0.0	0.0	w008_GPS	1.98	1.45
83.953	29.178	1.77	26.01	32.88	23.68	1.59	1.13	0.001	0.0	0.0	0.0	w009_GPS	2.19	1.6
86.904	30.445	10.49	23.5	41.64	20.16	0.54	0.52	0.001	0.0	0.0	0.0	w010_GPS	0.93	0.87
85.057	30.729	6.83	23.69	37.34	20.23	0.56	0.52	0.001	0.0	0.0	0.0	w011_GPS	0.95	0.87
81.926	32.047	-0.77	19.97	30.53	18.13	1.55	1.43	0.001	0.0	0.0	0.0	w012_GPS	2.14	1.92
84.043	29.534	4.78	26.2	36.81	24.07	0.56	0.54	0.001	0.0	0.0	0.0	w013_GPS	0.95	0.89
86.94	28.357	8.0	27.36	38.91	24.28	0.55	0.46	0.001	0.0	0.0	0.0	w014_GPS	0.94	0.79
86.813	27.958	5.62	28.8	36.51	25.68	1.2	0.61	0.001	0.0	0.0	0.0	w015_GPS	1.75	0.98
106.223	45.804	0.43	0.79	30.29	-10.11	1.1	1.0	0.007	0.0	0.0	0.0	w016_GPS	1.63	1.45
85.792	20.263	11.22	36.62	41.82	34.59	1.13	1.1	0.0	0.0	0.0	0.0	w017_GPS	1.67	1.56
79.876	23.129	8.75	30.93	40.16	30.12	1.62	1.54	0.0	0.0	0.0	0.0	w018_GPS	2.22	2.04
86.444	23.815	10.56	34.4	41.35	31.78	1.31	1.27	0.001	0.0	0.0	0.0	w019_GPS	1.88	1.75
78.608	25.452	6.86	33.55	38.32	32.92	0.89	0.84	-0.0	0.0	0.0	0.0	w020_GPS	1.38	1.26
91.885	25.566	8.07	35.81	38.62	31.2	0.31	0.29	0.005	0.0	0.0	0.0	w021_GPS	0.6	0.55
91.661	26.153	8.66	34.56	39.12	30.09	0.19	0.18	0.01	0.0	0.0	0.0	w022_GPS	0.4	0.38
94.475	26.22	6.44	28.83	36.88	23.46	0.21	0.2	0.005	0.0	0.0	0.0	w023_GPS	0.44	0.41
92.78	26.618	9.82	31.8	40.43	26.91	0.19	0.18	0.007	0.0	0.0	0.0	w024_GPS	0.4	0.38
89.392	26.849	11.13	33.6	43.98	29.24	1.4	1.48	0.001	0.0	0.0	0.0	w025_GPS	1.98	1.98
80.943	26.891	7.4	33.87	38.83	32.51	1.04	1.01	0.0	0.0	0.0	0.0	w026_GPS	1.56	1.46
92.415	27.27	10.36	26.21	40.88	21.43	0.41	0.41	0.002	0.0	0.0	0.0	w027_GPS	0.74	0.72
88.569	27.365	8.6	31.94	41.66	27.59	0.41	0.41	0.001	0.0	0.0	0.0	w028_GPS	0.74	0.72
92.439	28.432	13.2	17.01	43.65	12.06	2.13	1.86	0.001	0.0	0.0	0.0	w029_GPS	2.76	2.37
77.126	28.482	5.82	31.69	37.28	31.33	1.28	1.25	0.001	0.0	0.0	0.0	w030_GPS	1.84	1.73
77.172	28.544	6.22	32.0	37.28	31.71	2.52	1.49	0.001	0.0	0.0	0.0	w031_GPS	3.16	1.99
94.892	29.541	13.19	4.28	44.92	-1.83	1.0	0.81	0.001	0.0	0.0	0.0	w032_GPS	1.51	1.23
97.778	29.727	10.75	-5.19	41.3	-12.18	1.3	1.11	0.0	0.0	0.0	0.0	w033_GPS	1.86	1.58
78.68	29.848	7.3	33.78	38.78	32.93	1.55	1.45	0.001	0.0	0.0	0.0	w034_GPS	2.14	1.94
80.24	30.06	2.5	25.0	33.85	23.72	2.35	2.31	0.001	0.0	0.0	0.0	w035_GPS	2.98	2.81
77.979	30.095	3.74	36.53	35.23	35.87	1.18	1.1	0.001	0.0	0.0	0.0	w036_GPS	1.73	1.56
78.187	30.191	3.22	33.51	34.7	32.79	0.92	0.9	0.001	0.0	0.0	0.0	w038_GPS	1.42	1.34
77.63	30.276	3.2	32.46	34.71	31.89	0.81	0.76	0.001	0.0	0.0	0.0	w039_GPS	1.28	1.17
77.974	30.285	3.92	31.71	35.41	31.05	0.78	0.72	0.001	0.0	0.0	0.0	w040_GPS	1.24	1.12
79.09	30.298	2.6	30.46	34.07	29.49	1.29	1.12	0.001	0.0	0.0	0.0	w041_GPS	1.85	1.59
77.86	30.329	4.1	33.08	35.67	32.43	0.8	0.72	0.001	0.0	0.0	0.0	w042_GPS	1.27	1.12
78.012	30.329	2.7	32.65	34.53	31.75	0.74	0.74	0.001	0.0	0.0	0.0	w043_GPS	1.19	1.14
79.194	30.329	0.44	31.19	31.9	30.19	1.16	1.1	0.001	0.0	0.0	0.0	w045_GPS	1.7	1.56
78.155	30.342	3.81	32.55	35.24	31.87	1.16	1.12	0.001	0.0	0.0	0.0	w046_GPS	1.7	1.59
78.368	30.394	2.28	31.76	33.78	30.99	0.88	0.84	0.001	0.0	0.0	0.0	w048_GPS	1.37	1.26
78.021	30.459	2.16	32.23	33.65	31.55	0.73	0.72	0.001	0.0	0.0	0.0	w050_GPS	1.18	1.12
79.493	30.743	-2.9	22.78	28.55	21.68	1.26	1.11	0.001	0.0	0.0	0.0	w051_GPS	1.82	1.58
78.617	30.806	0.39	28.12	31.86	27.27	1.14	1.11	0.001	0.0	0.0	0.0	w052_GPS	1.68	1.58
78.754	31.037	0.75	24.63	32.22	23.74	1.14	1.1	0.001	0.0	0.0	0.0	w053_GPS	1.68	1.56
75.938	31.479	0.72	31.03	32.22	30.9	0.91	0.9	0.001	0.0	0.0	0.0	w054_GPS	1.4	1.34
76.307	31.538	2.36	31.75	33.91	31.51	1.02	0.98	0.001	0.0	0.0	0.0	w055_GPS	1.54	1.43
76.815	31.634	0.06	32.1	31.56	31.73	0.78	0.76	0.001	0.0	0.0	0.0	w056_GPS	1.24	1.17
76.294	31.897	0.67	30.16	32.16	29.93	0.9	0.88	0.001	0.0	0.0	0.0	w057_GPS	1.39	1.31
76.673	31.919	1.01	34.75	32.49	34.43	1.36	1.29	0.001	0.0	0.0	0.0	w058_GPS	1.93	1.77
77.108	32.067	-4.27	24.97	27.22	24.52	0.91	0.89	0.001	0.0	0.0	0.0	w059_GPS	1.4	1.32
76.307	32.248	-2.33	29.16	29.16	28.93	0.76	0.76	0.001	0.0	0.0	0.0	w060_GPS	1.22	1.17
75.881	32.304	0.48	30.94	31.96	30.83	0.78	0.78	0.001	0.0	0.0	0.0	w061_GPS	1.24	1.19
77.192	32.317	-4.6	25.4	26.61	25.23	1.36	1.35	0.001	0.0	0.0	0.0	w062_GPS	1.93	1.84
77.921	32.364	-6.76	18.69	24.7	18.02	1.86	1.66	0.001	0.0	0.0	0.0	w064_GPS	2.48	2.16
75.993	32.536	-1.94	29.06	29.52	28.93	0.78	0.76	0.001	0.0	0.0	0.0	w065_GPS	1.24	1.17
75.363	32.565	2.51	30.88	33.97	30.92	1.54	1.37	0.001	0.0	0.0	0.0	w066_GPS	2.13	1.86
77.175	32.634	-6.99	19.63	24.48	19.16	1.44	1.39	0.001	0.0	0.0	0.0	w067_GPS	2.02	1.88
76.689	32.698	-4.46	23.85	27.01	23.51	0.91	0.89	0.001	0.0	0.0	0.0	w068_GPS	1.4	1.32
77.425	32.798	-3.62	18.02	27.85	17.49	1.8	1.67	0.001	0.0	0.0	0.0	w069_GPS	2.41	2.17
78.66	33.209	-2.7	17.82	28.74	16.93	0.7	0.66	0.001	0.0	0.0	0.0	w070_GPS	1.14	1.05
77.808	33.972	-4.18	17.7	27.26	17.06	1.25	1.12	0.001	0.0	0.0	0.0	w071_GPS	1.81	1.59
77.613	34.13	-4.08	19.6	27.34	19.02	0.68	0.66	0.001	0.0	0.0	0.0	w072_GPS	1.11	1.05
77.576	34.71	-6.01	20.94	27.94	19.86	1.3	1.3	0.001	0.0	0.0	0.0	w073_GPS	1.86	1.78
82.247	28.03	5.62	38.0	36.91	36.23	0.9	0.9	0.001	0.0	0.0	0.0	w075_GPS	1.39	1.34
85.794	27.745	6.05	35.25	36.98	32.46	1.0	0.9	0.001	0.0	0.0	0.0	w076_GPS	1.51	1.34
82.54	27.786	5.46	39.0	36.71	37.18	1.0	0.9	0.001	0.0	0.0	0.0	w077_GPS	1.51	1.34
83.418	27.507	8.6	37.29	39.68	35.22	1.64	1.04	0.001	0.0	0.0	0.0	w078_GPS	2.24	1.5
82.504	27.951	8.74	39.59	40.0	37.75	1.0	0.9	0.001	0.0	0.0	0.0	w079_GPS	1.51	1.34
