Lon,Lat,Stat,Num
6.4562,46.9601,PERX_GPS,3
20.4398,41.6848,PES0_GPS,6
20.4263,41.6853,PESH_GPS,4
3.1098,50.5043,PEVL_GPS,3
0.2157,43.6313,PEYR_GPS,3
8.6292,42.235,PIAA_GPS,4
9.0561,41.4947,PIAN_GPS,4
12.4019,43.4507,PIET_GPS,4
6.2289,43.301,PIG0_GPS,4
14.1799,41.2,PIGN_GPS,3
13.3142,38.1618,PING_GPS,5
355.588,48.5118,PLAB_GPS,4
3.9821,49.0196,PLCQ_GPS,4
357.402,48.171,PLEM_GPS,4
356.7571,48.7959,PLOU_GPS,4
355.8739,50.4164,PMTH_GPS,4
355.9078,48.2972,PNDB_GPS,4
4.1603,46.3828,POBU_GPS,4
5.4726,45.2492,POLI_GPS,4
3.6544,44.1953,POPI_GPS,2
13.5951,45.226,PORE_GPS,4
358.4772,46.2118,PORT_GPS,3
17.6755,45.3328,POZE_GPS,3
6.2061,42.9833,PQRL_GPS,4
5.3727,43.2768,PRIE_GPS,4
3.7702,50.0791,PRIS_GPS,3
26.265,39.2457,PRKV_GPS,8
6.3383,46.9049,PRNY_GPS,5
23.387,41.0684,PROV_GPS,3
0.3057,47.274,PTRC_GPS,3
3.3143,43.6933,PUEC_GPS,4
6.479,44.8577,PUYA_GPS,5
24.2376,64.4976,PYHA_GPS,2
21.6953,36.9142,PYLO_GPS,4
3.4133,43.4478,PZNA_GPS,4
359.7881,48.6406,RANE_GPS,4
8.2908,54.8106,RANT_GPS,3
12.7103,41.7604,RDPI_GPS,3
358.3328,48.1087,RENN_GPS,5
1.7842,50.5211,RESC_GPS,2
14.0568,37.6468,RESU_GPS,4
0.9082,47.218,RGNC_GPS,3
357.5739,42.4642,RIO1_GPS,3
357.4979,42.4579,RIOJ_GPS,2
7.378,47.7333,RIXH_GPS,4
12.7032,41.8111,RMPO_GPS,4
28.1617,36.2926,RODO_GPS,4
13.3372,42.332,ROPI_GPS,3
6.8559,45.6251,ROSI_GPS,2
25.9439,45.4905,ROSU_GPS,2
356.0342,48.7183,ROTG_GPS,4
357.6317,48.3093,ROUL_GPS,4
11.0721,45.6469,ROVR_GPS,3
358.9757,45.6387,ROYA_GPS,4
7.2651,45.1482,RSPX_GPS,4
358.5711,46.6932,RYON_GPS,4
19.6967,44.7596,SABA_GPS,3
358.1941,46.53,SABL_GPS,4
11.9097,42.849,SACS_GPS,2
358.0588,46.6958,SAGI_GPS,4
354.5041,40.9451,SALA_GPS,4
16.346,39.877,SALB_GPS,5
10.5244,45.6183,SALO_GPS,2
26.7053,37.7928,SAMO_GPS,4
23.2678,41.5506,SAND_GPS,5
25.4226,36.4336,SANT_GPS,3
4.9058,45.7138,SAPI_GPS,4
1.153,45.1693,SARA_GPS,2
9.4025,41.8583,SARI_GPS,4
7.0313,49.0026,SARL_GPS,4
357.2302,47.5244,SARZ_GPS,4
358.4949,47.2072,SASL_GPS,4
0.9318,47.5812,SAUN_GPS,3
28.9558,67.9608,SAVU_GPS,2
359.6698,47.8448,SBLS_GPS,4
3.2674,44.7946,SCDA_GPS,4
353.7041,49.9147,SCIL_GPS,4
4.4263,45.7502,SCLP_GPS,4
358.3183,43.3952,SCOA_GPS,4
9.1009,41.7541,SCOP_GPS,4
18.4672,40.0723,SCTE_GPS,4
0.1712,48.5932,SEES_GPS,3
2.8352,46.1609,SELM_GPS,4
2.4121,44.7024,SENE_GPS,2
3.2652,48.2031,SENS_GPS,4
1.5373,49.6318,SERQ_GPS,4
23.0374,41.2859,SERR_GPS,4
3.6991,43.3977,SETE_GPS,4
5.1516,46.9943,SEUR_GPS,4
2.8034,47.1318,SEVY_GPS,4
4.4337,43.677,SGIL_GPS,4
11.1827,44.6355,SGIP_GPS,3
13.501,42.3362,SGRE_GPS,3
0.827,51.5549,SHOE_GPS,4
359.0128,46.7061,SIGO_GPS,3
1.9767,46.1263,SILA_GPS,3
5.4164,46.2248,SIMA_GPS,4
2.2086,48.7122,SIRT_GPS,3
6.2641,45.2054,SJD0_GPS,3
2.6897,45.6632,SJPL_GPS,3
23.7278,39.1218,SKOP_GPS,9
24.5646,38.9044,SKYR_GPS,4
1.1423,49.9401,SMEC_GPS,2
31.8663,49.2016,SMLA_GPS,4
359.7781,46.4111,SMLE_GPS,4
1.9869,45.1709,SMLM_GPS,3
2.425,48.8444,SMNE_GPS,5
4.5813,49.1152,SMSP_GPS,4
357.9726,48.6411,SMTG_GPS,4
359.8881,52.1857,SNEO_GPS,4
25.4525,36.3849,SNTR_GPS,2
4.7237,49.0949,SOBI_GPS,4
23.2685,42.6678,SOFA_GPS,4
2.435,42.7277,SOUR_GPS,4
2.0271,44.8747,SOUS_GPS,4
23.1554,37.2674,SPET_GPS,7
357.2467,48.5068,STBR_GPS,3
4.1969,44.2593,STBX_GPS,3
3.727,45.5268,STFE_GPS,3
2.7278,45.4187,STGN_GPS,3
4.5739,44.1852,STGR_GPS,4
358.945,49.1172,STLO_GPS,4
1.6558,46.8222,STMA_GPS,2
4.4217,43.4491,STMR_GPS,4
357.797,47.2709,STNA_GPS,3
3.294,46.3083,STPS_GPS,4
23.7908,40.5202,STRA_GPS,4
359.4328,43.7763,STSV_GPS,3
9.3472,46.4722,STUE_GPS,3
6.1062,44.5669,STV2_GPS,4
26.1962,41.7609,SVIL_GPS,3
356.0182,51.5657,SWAS_GPS,4
22.9282,54.0987,SWKI_GPS,4
24.8849,37.3931,SYRO_GPS,4
0.4546,49.4732,TANC_GPS,3
7.4627,48.2549,TANZ_GPS,6
354.3974,36.0085,TARI_GPS,5
332.847,38.719,TERC_GPS,2
5.2193,53.3628,TERS_GPS,4
6.1702,49.3639,THNV_GPS,3
359.7521,46.2917,THOR_GPS,4
22.9594,40.6275,THS1_GPS,4
291.175,76.537,THU3_GPS,6
359.3758,49.177,TILL_GPS,4
353.6366,53.2914,TLLG_GPS,5
1.3751,43.5747,TLMF_GPS,4
1.485,43.5498,TLSG_GPS,4
24.332,66.0776,TORN_GPS,3
0.6552,48.5903,TORO_GPS,2
1.3403,48.5653,TRBL_GPS,3
359.206,47.1159,TRE0_GPS,4
5.7461,44.7313,TRE1_GPS,2
359.2487,44.2139,TREN_GPS,2
15.8589,47.928,TRF2_GPS,7
2.7248,44.2853,TRMO_GPS,4
5.0751,46.7257,TROC_GPS,4
4.0118,48.2942,TRYS_GPS,5
9.362,42.6044,TUDA_GPS,4
27.6686,45.5939,TUDO_GPS,3
12.3286,43.3112,UMBE_GPS,3
359.6743,43.3217,UNME_GPS,4
18.1115,40.3349,USAL_GPS,5
359.4208,46.1737,USSO_GPS,4
1.146,49.1216,VACH_GPS,4
21.8368,56.418,VAIN_GPS,3
12.2849,43.279,VALC_GPS,4
358.6317,49.6758,VARO_GPS,4
5.8267,47.6597,VAUC_GPS,4
5.6269,46.9812,VAUD_GPS,4
14.9516,38.4094,VCSP_GPS,4
1.0571,47.8017,VDOM_GPS,4
12.3541,45.4306,VEN1_GPS,10
3.6729,49.0988,VER0_GPS,3
6.395,47.1813,VERC_GPS,3
359.8017,43.7183,VERG_GPS,3
3.2294,45.2112,VERN_GPS,3
3.3142,49.5419,VESO_GPS,4
16.1161,39.9861,VIGG_GPS,4
6.2917,49.2039,VIGY_GPS,4
3.249,46.6602,VILA_GPS,4
5.5518,45.0726,VILR_GPS,5
5.8242,43.732,VINO_GPS,4
5.4069,47.1578,VIRO_GPS,2
4.9492,44.3199,VISN_GPS,4
4.5653,48.1458,VITR_GPS,4
358.5082,49.5101,VLGN_GPS,3
3.5972,51.4429,VLIS_GPS,4
358.766,48.8268,VLPL_GPS,4
2.7799,49.4337,VNTE_GPS,4
22.8872,39.353,VOLO_GPS,4
3.3329,48.6169,VOUL_GPS,4
4.7808,45.6617,VOUR_GPS,4
1.8698,48.8148,VSFR_GPS,4
6.0667,47.6893,VSOL_GPS,4
3.266,50.5699,WANN_GPS,4
0.321,49.738,YPOR_GPS,3
23.8538,42.0644,YUND_GPS,5
0.7508,49.616,YVET_GPS,4
15.2276,44.1132,ZADA_GPS,4
21.409,38.624,AGRI_GPS,8
24.7371,37.8864,ANDR_GPS,4
22.8349,37.2444,ATRS_GPS,6
26.1272,38.3679,CHI0_GPS,6
22.9335,42.9318,DRA0_GPS,5
23.7342,41.5661,GOD2_GPS,3
21.4381,40.0847,GREV_GPS,4
25.1415,35.3241,HERA_GPS,8
25.7972,35.0531,IERA_GPS,9
20.2627,39.51,IGOU_GPS,3
20.8505,39.6641,IOAN_GPS,6
23.1519,38.956,ISTI_GPS,3
22.4302,38.431,ITEA_GPS,5
22.8485,40.6428,KAL2_GPS,6
26.9762,36.9558,KALY_GPS,5
21.8182,37.2895,KOPA_GPS,3
21.9226,39.3665,KRDI_GPS,3
27.1611,35.5471,KRPS_GPS,5
21.2469,38.4116,KTCH_GPS,4
22.4322,38.8982,LAM0_GPS,5
21.9732,38.3204,LAMB_GPS,4
23.7623,38.0653,MET0_GPS,7
24.8777,35.054,MOIR_GPS,3
23.6407,35.2394,PALC_GPS,3
21.7868,38.2837,PAT0_GPS,8
21.733,38.2409,PATR_GPS,5
20.5852,38.619,PONT_GPS,6
21.6781,40.5114,PTOL_GPS,5
21.5234,38.614,PVOG_GPS,4
21.4622,37.6788,PYRG_GPS,5
24.6131,35.3878,RETH_GPS,5
21.4647,38.0558,RLSO_GPS,7
20.6594,38.1009,SISS_GPS,3
24.7059,41.5775,SMOL_GPS,4
20.6736,38.7813,SPAN_GPS,9
23.3177,38.3164,THIV_GPS,11
22.3694,37.5081,TRIP_GPS,5
21.9835,37.1641,VALY_GPS,4
20.885,37.7792,ZAK0_GPS,7
355.9957,52.4241,ABYW_GPS,4
6.9882,44.4762,ACCE_GPS,4
7.1397,45.4679,AGNE_GPS,4
358.0693,41.849,AGRD_GPS,4
8.6162,44.9231,ALSN_GPS,11
12.799,46.4147,AMPE_GPS,5
356.2573,41.6659,ARDU_GPS,3
11.5254,45.8663,ASIA_GPS,4
353.9452,42.4572,ASTO_GPS,4
7.719,43.9038,BAJA_GPS,3
12.5637,46.1931,BARC_GPS,5
13.0694,45.6719,BEVA_GPS,5
9.7692,44.1941,BEVE_GPS,4
8.3249,48.3304,BFO1_GPS,4
12.2026,46.137,BL01_GPS,7
14.7939,46.5897,BLE2_GPS,4
16.0902,46.7407,BODO_GPS,4
12.2181,46.4372,BORC_GPS,4
10.364,46.4681,BORM_GPS,4
11.0343,45.5998,BOSC_GPS,5
13.5421,46.3326,BOVE_GPS,5
11.9412,46.7967,BRBZ_GPS,4
10.2327,45.5649,BREA_GPS,8
15.5925,45.9043,BREZ_GPS,4
11.2783,45.2578,BTAC_GPS,4
356.932,41.5881,BUOS_GPS,4
356.3132,42.347,BUR3_GPS,4
7.1522,45.1368,BUSL_GPS,3
8.2804,44.4052,CAMN_GPS,4
8.2928,44.7223,CANL_GPS,3
8.6802,46.0423,CARZ_GPS,4
15.2418,46.2419,CELJ_GPS,4
13.3391,45.8279,CERV_GPS,3
12.2655,45.2065,CGIA_GPS,4
4.8588,46.7672,CHAL_GPS,3
9.4012,46.3199,CHIA_GPS,3
9.3235,44.3203,CHIV_GPS,4
11.7946,45.6395,CITT_GPS,4
12.9791,45.9585,CODR_GPS,4
9.6853,45.3543,CREA_GPS,4
2.5118,49.2629,CREI_GPS,4
10.002,45.1467,CREM_GPS,4
8.1059,45.1923,CRSN_GPS,4
7.6477,45.3879,CUOR_GPS,3
9.597,45.6463,DALM_GPS,3
10.1772,45.8803,DARF_GPS,4
7.2927,44.3158,DEMN_GPS,3
8.261,46.3137,DEVE_GPS,4
15.2132,46.8135,DLBG_GPS,2
8.2863,46.119,DOMS_GPS,4
6.8819,50.5252,EFBG_GPS,4
11.0046,49.5864,ERLA_GPS,4
11.7238,46.304,FDOS_GPS,4
8.665,50.0906,FFMJ_GPS,5
15.8825,46.9531,FLDB_GPS,4
11.5998,46.6681,FLDT_GPS,3
0.3242,41.5094,FRAG_GPS,3
13.0012,46.4141,FUSE_GPS,4
8.7026,45.8493,GAVI_GPS,3
8.9592,44.4027,GENU_GPS,7
2.8551,42.0417,GIRO_GPS,3
9.9507,51.5002,GOET_GPS,4
13.6238,45.9433,GOR1_GPS,7
8.4333,45.7467,GOZZ_GPS,3
13.3844,45.6828,GRDO_GPS,3
12.3849,46.7161,HELM_GPS,2
10.1569,54.373,HOL2_GPS,4
355.3579,53.3178,HOLY_GPS,4
14.2483,45.5672,ILIB_GPS,4
359.2734,42.5672,JACA_GPS,4
1.8829,48.2002,JANV_GPS,4
2.1207,47.8622,JAR1_GPS,4
13.4161,46.184,JOAN_GPS,4
14.3194,46.6069,KLA2_GPS,4
13.0093,46.6742,KOE2_GPS,6
12.3594,47.4182,KTZ2_GPS,5
2.7277,43.681,LAC1_GPS,4
13.8929,46.6308,LAN2_GPS,4
10.8272,45.1666,LDNS_GPS,3
9.3966,45.8489,LECC_GPS,1
11.2681,45.184,LEGN_GPS,6
356.2431,42.0268,LERM_GPS,4
8.2503,44.1192,LOAN_GPS,5
20.213,49.195,LOMS_GPS,4
352.4552,42.9931,LUGO_GPS,4
10.551,46.686,MABZ_GPS,5
10.7894,45.1601,MANT_GPS,3
15.6488,46.5621,MARI_GPS,5
11.8271,46.0321,MAVE_GPS,4
356.5163,42.9412,MDPM_GPS,4
12.0151,45.9753,MGRD_GPS,3
357.0617,42.6802,MIBR_GPS,4
9.2294,45.48,MIL1_GPS,4
11.2947,46.6851,MITT_GPS,2
11.1433,46.0981,MOCA_GPS,4
13.1982,46.4067,MOGG_GPS,5
7.829,44.3903,MONV_GPS,10
11.6162,50.6422,MOX2_GPS,5
11.8989,45.8882,MT10_GPS,2
11.5682,48.149,MUEJ_GPS,4
354.7364,42.1683,MYRG_GPS,4
358.3833,54.9791,NCAS_GPS,4
12.5884,45.6684,NOVE_GPS,3
13.6247,45.8963,NOVG_GPS,4
7.7652,45.0417,OATO_GPS,4
7.1881,44.6922,OSTA_GPS,3
355.4424,42.0079,PALE_GPS,4
13.3076,45.9047,PALM_GPS,3
8.0811,44.446,PARO_GPS,4
11.123,45.7769,PARR_GPS,4
358.0684,43.3218,PASA_GPS,5
11.902,46.193,PASS_GPS,4
2.3398,43.5513,PAYR_GPS,3
13.0526,45.8057,PAZO_GPS,4
10.6756,46.3633,PEJO_GPS,3
12.3732,46.4278,PIEV_GPS,3
11.9061,46.5657,PILA_GPS,4
353.4182,42.5511,PONF_GPS,4
12.6612,45.9568,PORD_GPS,5
11.6817,46.4227,POZZ_GPS,4
12.073,47.0291,PRET_GPS,3
353.3631,42.0512,PSBR_GPS,4
15.8811,46.4168,PTUJ_GPS,4
356.9662,41.9852,QINT_GPS,4
14.1715,46.3438,RADO_GPS,5
6.4939,43.1606,RAYL_GPS,4
354.9939,42.9758,RIAN_GPS,4
20.0053,48.374,RISO_GPS,5
10.6698,45.9841,RONC_GPS,3
11.7828,45.0866,ROVI_GPS,4
355.2571,42.5199,SALD_GPS,4
12.6898,46.5673,SAPP_GPS,4
11.1417,46.4187,SARN_GPS,4
7.6607,44.6477,SAVI_GPS,6
8.8531,44.7311,SER1_GPS,3
15.08,46.5118,SLOG_GPS,4
351.4482,42.8853,SNTG_GPS,4
9.8503,46.17,SOND_GPS,3
357.5294,41.7622,SORI_GPS,4
11.5093,46.0693,SPER_GPS,4
11.4257,46.8982,STBZ_GPS,4
353.9858,42.074,STVD_GPS,4
17.2918,46.9642,SUME_GPS,4
12.2085,45.857,SUSE_GPS,3
12.3961,46.0604,TAMB_GPS,3
13.5927,46.5023,TARV_GPS,5
12.2283,45.0031,TGPO_GPS,3
15.0082,45.9073,TREB_GPS,3
11.1182,46.0909,TRE1_GPS,4
5.9021,45.6778,TRES_GPS,4
13.7878,45.6606,TRI1_GPS,9
13.7635,45.7098,TRIE_GPS,4
13.2274,46.0548,UDI2_GPS,4
6.7238,43.7974,VAL2_GPS,3
12.5653,46.4571,VARM_GPS,3
9.1974,44.8233,VARZ_GPS,4
353.6749,42.9393,VBLO_GPS,4
355.9894,42.5159,VDGO_GPS,4
11.3667,45.7887,VELO_GPS,4
16.3458,46.5723,VELP_GPS,4
12.3823,45.4261,VENI_GPS,3
11.5563,45.5641,VICE_GPS,4
8.862,45.3148,VIG1_GPS,6
10.9941,45.4379,VR02_GPS,8
14.0208,48.1582,WELS_GPS,4
1.1302,52.9449,WEYB_GPS,4
16.3731,48.2189,WIEN_GPS,4
16.8418,46.8421,ZALA_GPS,2
16.9629,58.4831,0ARK_GPS,1
11.8919,57.725,0BIS_GPS,3
17.0588,57.2469,0BOD_GPS,3
11.9721,57.73,0BRU_GPS,2
11.9121,57.6501,0FRL_GPS,3
17.934,59.2219,0HDG_GPS,3
17.88,60.5349,0HNA_GPS,2
11.9848,57.6801,0KRO_GPS,3
18.0692,59.3499,0KTH_GPS,3
18.127,59.3657,0LIO_GPS,2
12.9958,55.767,0LOD_GPS,3
18.0741,59.3182,0MOS_GPS,2
23.17,65.7959,0NYB_GPS,2
16.9778,58.77,0NYK_GPS,2
16.4652,57.252,0OKC_GPS,3
18.7178,63.2903,0ORN_GPS,1
17.1071,58.671,0OXE_GPS,3
14.2792,55.4749,0SKL_GPS,3
12.858,55.4139,0SKN_GPS,4
11.1812,58.9367,0STR_GPS,3
18.2058,59.2219,0TYR_GPS,3
12.257,57.1012,0VAR_GPS,3
17.4278,62.3739,0VIB_GPS,3
12.5778,56.1541,0VIK_GPS,2
13.8362,55.4329,0YST_GPS,4
12.0189,57.721,1BAG_GPS,3
17.132,60.6669,1GAT_GPS,7
13.0299,55.6011,1MAL_GPS,3
356.2982,40.6138,3CAN_GPS,3
6.0882,50.7679,AACH_GPS,1
4.8361,50.9631,AARS_GPS,2
9.9871,57.0139,AAUC_GPS,3
358.9463,38.1751,ABAN_GPS,4
355.4288,52.1393,ABEP_GPS,3
23.5662,46.0778,ABIU_GPS,2
359.1392,37.7308,ACAL_GPS,5
358.5631,40.4089,ACIN_GPS,3
353.6479,41.7,ACNS_GPS,4
14.5883,38.0561,ACQU_GPS,4
27.9657,44.0882,ADCS_GPS,1
357.8411,57.1333,ADEE_GPS,2
27.1893,46.0954,ADJU_GPS,1
5.9599,52.1799,ADR2_GPS,1
356.7782,39.4043,ADSJ_GPS,2
28.8151,45.1864,AEGY_GPS,2
30.561,38.7384,AFYN_GPS,7
28.6419,44.0865,AGIG_GPS,2
15.8285,40.3549,AGR2_GPS,2
13.6012,37.3203,AGRG_GPS,4
351.5531,40.5757,AGUE_GPS,4
22.0727,38.242,AIGI_GPS,3
12.9452,47.8032,AINR_GPS,2
358.8714,37.8065,AIRM_GPS,4
357.7263,41.2161,AJAL_GPS,4
27.4239,59.0121,AJOE_GPS,1
31.4297,38.3693,AKHR_GPS,5
13.3835,41.6729,ALAT_GPS,4
2.1368,43.9342,ALB1_GPS,2
16.4559,39.9458,ALB5_GPS,2
2.1523,43.9471,ALBM_GPS,3
356.9658,35.9398,ALBO_GPS,4
359.856,41.0569,ALC2_GPS,5
12.9667,37.982,ALC3_GPS,3
351.1271,38.7852,ALC4_GPS,2
357.6681,42.7543,ALDA_GPS,4
1.6029,52.1531,ALDB_GPS,2
5.6063,47.4612,ALGY_GPS,2
359.2969,40.6709,ALIA_GPS,3
14.3346,41.327,ALIF_GPS,4
4.7439,52.6509,ALK2_GPS,1
4.7279,52.6402,ALKM_GPS,1
357.515,36.8322,ALM1_GPS,1
5.2222,52.3712,ALM3_GPS,1
355.8198,38.7056,ALMO_GPS,4
4.1401,39.9343,ALOR_GPS,5
12.6114,41.7224,ALP1_GPS,2
4.6258,52.1311,ALPH_GPS,1
14.0344,41.7339,ALRA_GPS,3
357.8358,42.8918,ALSA_GPS,4
16.5586,40.8228,ALT2_GPS,3
27.0719,57.4241,ALUK_GPS,1
25.3267,43.9699,ALXR_GPS,1
24.0398,54.3932,ALYT_GPS,3
16.0765,39.1198,AMA1_GPS,4
13.0793,46.368,AMA2_GPS,2
352.7721,38.2087,AMAR_GPS,5
357.0351,54.4341,AMBE_GPS,2
5.9211,53.4642,AME1_GPS,1
5.7649,53.4463,AMEL_GPS,1
359.4408,51.6771,AMER_GPS,3
14.8568,48.147,AMS1_GPS,2
4.928,52.3852,AMS2_GPS,1
4.8358,52.3872,AMST_GPS,1
356.9963,43.0561,AMU1_GPS,4
13.5316,43.6071,ANC3_GPS,3
13.502,43.6028,ANCG_GPS,5
19.3732,49.8577,ANDY_GPS,1
22.2821,36.826,ANIK_GPS,3
6.1522,53.3709,ANJM_GPS,1
32.7754,39.8428,ANK2_GPS,1
354.9209,51.6892,ANLX_GPS,4
32.8462,39.856,ANRK_GPS,5
10.5884,49.3069,ANSB_GPS,3
8.4549,39.0611,ANT2_GPS,3
4.4474,51.2032,ANT3_GPS,1
30.6664,36.8884,ANTL_GPS,8
15.2841,41.1235,ANZP_GPS,2
7.3213,45.7369,AO01_GPS,4
5.9622,52.2119,APEL_GPS,4
355.5319,36.7324,APLI_GPS,2
355.8002,51.0569,APPL_GPS,3
15.5428,41.7574,APRC_GPS,2
5.397,43.8736,APT1_GPS,2
10.425,45.161,AQNC_GPS,2
13.3743,42.3659,AQRA_GPS,3
13.4672,42.3276,AQUM_GPS,3
21.3447,46.1732,ARAD_GPS,2
356.3872,40.0251,ARAJ_GPS,4
358.8983,39.945,ARAS_GPS,4
8.594,39.5249,ARBU_GPS,4
0.9619,51.9159,ARDL_GPS,3
358.7379,42.9351,ARIB_GPS,4
353.8422,52.797,ARK2_GPS,1
5.8191,49.652,ARLO_GPS,3
12.9832,49.1278,ARNB_GPS,1
5.8739,51.9528,ARNH_GPS,1
13.9881,48.5148,ARNR_GPS,2
13.1987,42.755,ARQT_GPS,2
351.0389,38.4929,ARRA_GPS,2
21.8167,38.3011,ARSA_GPS,3
354.9172,40.2068,ARSP_GPS,4
25.211,47.618,ARYB_GPS,2
356.5199,53.2513,ASAP_GPS,3
12.3501,48.1951,ASCH_GPS,3
13.6369,42.8225,ASCO_GPS,3
6.5648,52.9779,ASS2_GPS,2
8.2032,44.9058,ASTI_GPS,4
352.0922,53.4321,ATH1_GPS,2
12.2673,43.334,ATMI_GPS,3
0.9881,52.5169,ATTL_GPS,3
6.3938,46.4946,AUBO_GPS,1
0.7506,43.6507,AUBT_GPS,1
7.0019,50.1767,AUDE_GPS,1
24.3138,58.4224,AUDR_GPS,3
7.476,53.4672,AUR1_GPS,1
4.3035,46.9714,AUT2_GPS,2
0.7507,41.8817,AVEL_GPS,2
355.3219,40.6639,AVI2_GPS,3
355.3208,40.6511,AVIL_GPS,4
352.1107,39.0567,AVIS_GPS,5
354.0869,43.5579,AVL1_GPS,4
15.0217,40.844,AVO2_GPS,5
14.6297,40.8741,AVO3_GPS,2
357.3031,51.5038,AVO5_GPS,2
17.7325,40.3418,AVTR_GPS,4
5.9412,53.4912,AWG1_GPS,1
27.8379,37.8407,AYD1_GPS,6
26.6862,39.3114,AYVL_GPS,7
28.7351,44.884,BABA_GPS,2
353.0108,38.8938,BADJ_GPS,5
23.3311,44.0292,BAES_GPS,3
351.966,41.1642,BAI1_GPS,5
351.1539,42.1192,BAIO_GPS,3
27.8936,39.6394,BALK_GPS,7
27.2652,57.1283,BALV_GPS,1
20.602,53.6002,BALY_GPS,1
352.0283,42.0331,BAN1_GPS,2
27.9967,40.3312,BAND_GPS,5
21.1367,45.3828,BANL_GPS,2
18.5292,44.4082,BANO_GPS,1
352.4993,56.9543,BAR4_GPS,2
15.0184,41.4142,BAR5_GPS,5
353.0157,42.4157,BAR8_GPS,2
357.2889,43.0659,BARA_GPS,4
20.8152,54.2508,BART_GPS,3
5.9391,49.5679,BAS4_GPS,1
11.7314,45.7618,BASS_GPS,4
5.834,50.6372,BAT1_GPS,2
359.912,47.5363,BAUG_GPS,2
24.1861,56.4059,BAUS_GPS,3
14.5217,51.1923,BAUT_GPS,2
359.905,51.775,BAYF_GPS,1
357.2315,52.6742,BAYS_GPS,1
16.8488,53.8983,BBOR_GPS,2
2.1658,41.3419,BCL1_GPS,3
16.3184,48.2094,BE30_GPS,1
352.842,42.856,BEC1_GPS,2
19.1594,50.3445,BEDZ_GPS,1
7.0962,53.1624,BEE1_GPS,1
13.0008,47.6338,BEGA_GPS,2
6.5151,52.8602,BEIL_GPS,1
22.3513,46.6693,BEIU_GPS,2
352.1346,37.9982,BEJE_GPS,2
354.2515,40.3959,BEJR_GPS,2
352.1271,38.0129,BEJ__GPS,6
19.2062,51.2399,BEL4_GPS,1
14.9774,37.5913,BELP_GPS,2
20.7918,51.8351,BELS_GPS,2
354.1191,38.9537,BEN2_GPS,2
352.6359,57.4731,BENB_GPS,3
14.778,41.1215,BENE_GPS,2
13.3121,52.4891,BER3_GPS,1
4.6123,50.8622,BER4_GPS,1
5.3191,60.3981,BERH_GPS,1
5.1869,50.7009,BERL_GPS,2
22.853,41.7054,BERO_GPS,1
2.6758,42.2558,BEUD_GPS,3
2.8769,50.1304,BEUG_GPS,1
31.7465,37.6773,BEYS_GPS,5
4.3157,51.3069,BEZA_GPS,2
16.2291,50.5088,BEZD_GPS,3
8.9662,49.5612,BFD2_GPS,1
7.5978,50.3531,BFG5_GPS,1
355.5032,48.481,BGBC_GPS,3
11.895,43.8891,BGDR_GPS,3
22.7066,50.5361,BGRJ_GPS,5
20.9512,51.651,BIA1_GPS,1
23.1388,53.1321,BIAL_GPS,3
358.2503,52.4479,BIAX_GPS,1
25.8514,46.8242,BICA_GPS,2
23.1871,52.7515,BIE0_GPS,2
16.6061,50.6708,BIE1_GPS,1
10.2924,45.9336,BIEN_GPS,2
6.8872,53.3745,BIER_GPS,1
15.8689,44.8139,BIHA_GPS,1
29.9774,40.1415,BILE_GPS,4
0.2959,41.8481,BINE_GPS,3
15.1326,41.2,BIOG_GPS,2
23.2029,53.1501,BIOK_GPS,1
23.1582,52.0238,BIPO_GPS,2
24.7583,56.2009,BIRZ_GPS,3
16.2866,39.5135,BISI_GPS,4
24.494,47.1288,BIST_GPS,1
21.3355,41.0241,BITO_GPS,1
359.1991,42.9581,BLGU_GPS,3
2.8174,51.6947,BLIG_GPS,2
5.6879,53.4418,BLLM_GPS,1
13.5603,41.8103,BLRA_GPS,4
351.8733,37.2324,BNAF_GPS,6
9.3834,44.7706,BOBB_GPS,4
20.406,49.9678,BOCH_GPS,1
1.1132,49.4762,BOGU_GPS,2
11.2079,45.5943,BOL1_GPS,3
15.5582,51.2557,BOLE_GPS,2
11.3288,44.4876,BOLO_GPS,5
31.602,40.7335,BOLU_GPS,3
15.9197,37.931,BOMA_GPS,5
7.1589,50.676,BONN_GPS,1
10.696,44.3062,BOR2_GPS,4
7.0157,53.2894,BOR3_GPS,1
3.0567,51.6997,BOR8_GPS,1
352.5373,38.8102,BORB_GPS,5
6.7472,53.5638,BORK_GPS,7
21.7859,47.0902,BORS_GPS,3
16.3632,44.1775,BOSG_GPS,1
23.7896,42.9076,BOTE_GPS,1
352.3419,41.6929,BOTI_GPS,4
16.1671,38.1441,BOV2_GPS,3
5.9829,51.64,BOXM_GPS,1
353.8455,55.1807,BPTK_GPS,1
356.6043,57.0068,BRAE_GPS,3
351.5711,41.5533,BRAG_GPS,4
27.9733,45.2677,BRAI_GPS,4
21.3533,54.222,BRC1_GPS,1
4.6281,51.3533,BRCT_GPS,2
4.7461,51.5635,BRD2_GPS,1
4.7721,51.5868,BRDA_GPS,1
356.6182,51.9529,BREC_GPS,3
10.551,47.5488,BREI_GPS,2
8.8038,53.0718,BREM_GPS,2
355.5451,48.4207,BRES_GPS,1
1.5271,48.9462,BREV_GPS,1
1.7561,45.9598,BRG9_GPS,1
3.2001,51.1908,BRGG_GPS,2
353.2361,41.8073,BRGN_GPS,4
17.9402,40.6366,BRIN_GPS,2
